index,roll,pitch,yaw,accx,accy,accz,gyrox,gyroy,gyroz
745,-28.5538,-21.2758,-61.9298,3.56202,-4.55155,8.25785,-1.09568,0.464363,0.506286
746,-29.2426,-20.9041,-61.7861,3.56919,-4.78775,8.26865,-1.08396,0.462232,0.52333
747,-29.9023,-20.5104,-61.6581,3.5706,-4.90764,8.59942,-1.04241,0.529344,0.526526
748,-30.5294,-20.0741,-61.553,3.76701,-5.27083,8.45282,-1.00726,0.611369,0.52546
749,-31.1184,-19.5873,-61.4805,3.62411,-5.0826,8.42159,-0.97104,0.731744,0.547831
750,-31.6784,-19.0382,-61.444,3.39206,-5.11667,8.1197,-0.926299,0.819096,0.5457
751,-32.2598,-18.4221,-61.424,3.21814,-5.23015,8.03761,-0.883689,0.807378,0.535048
752,-32.7155,-17.93,-61.4133,3.21204,-5.25608,8.16437,-0.868775,0.803117,0.522264
753,-33.2594,-17.3199,-61.4254,3.13625,-5.47323,8.18359,-0.852796,0.863837,0.50309
754,-33.6794,-16.7845,-61.4812,2.95389,-5.49586,8.1295,-0.815512,1.00871,0.469001
755,-34.1373,-16.0466,-61.6341,2.65479,-5.64015,8.13574,-0.755857,1.17276,0.446631
756,-34.5092,-15.3384,-61.8194,2.43086,-5.70631,8.00388,-0.690876,1.16531,0.419999
757,-34.8814,-14.6216,-62.0139,2.3816,-5.77181,8.00399,-0.631221,1.01937,0.374193
758,-35.1899,-14.04,-62.1724,2.34516,-5.67421,8.28252,-0.571566,0.947993,0.346496
759,-35.2454,-13.927,-62.2035,2.28686,-5.75914,8.24453,-0.523629,0.966102,0.327321
760,-35.6911,-12.8987,-62.5221,2.18511,-5.81231,8.29977,-0.44693,1.01937,0.314538
761,-35.8522,-12.353,-62.7255,2.16773,-5.79818,8.15146,-0.38408,1.12163,0.297494
762,-36.0277,-11.6222,-63.0363,1.85618,-5.45755,7.20812,-0.371297,1.29953,0.278319
763,-36.2075,-10.8587,-63.3845,1.43712,-5.64745,7.32245,-0.352122,1.1994,0.253818
764,-36.2233,-10.7946,-63.4131,1.48753,-5.67266,7.31257,-0.346796,1.17063,0.255948
765,-36.2233,-10.7946,-63.4131,1.48753,-5.67266,7.31257,-0.346796,1.17063,0.255948
766,-36.5776,-9.39599,-64.0396,1.77123,-5.83323,8.34463,-0.246661,0.941601,0.173923
767,-36.6543,-8.79061,-64.354,1.64182,-5.84507,8.63073,-0.213638,1.17063,0.190967
768,-36.6909,-8.06331,-64.7457,1.673,-5.93595,8.79098,-0.150787,1.39966,0.194163
769,-36.6845,-7.46088,-65.085,1.57584,-5.9887,9.06186,-0.0964584,1.57863,0.196294
770,-36.6123,-6.4274,-65.6872,1.23114,-6.15726,9.13555,0.0153943,1.85453,0.190967
771,-36.5125,-5.66446,-66.1519,1.1906,-6.1132,8.96601,0.131508,2.0026,0.16327
772,-36.5125,-5.66446,-66.1519,1.1906,-6.1132,8.96601,0.131508,2.0026,0.16327
773,-36.0672,-3.33867,-67.6642,0.509308,-5.56421,7.38538,0.295559,2.39675,0.104681
774,-35.9262,-2.53361,-68.2067,0.225399,-5.59847,7.41765,0.306211,2.38716,0.0652661
775,-35.6458,-1.18693,-69.1334,-0.418696,-5.88125,7.63376,0.406346,1.86305,0.0109376
776,-35.5262,-0.777815,-69.42,-0.430053,-5.93546,7.66067,0.483045,1.25159,-0.0252814
777,-35.1109,0.104135,-70.0649,-0.338661,-5.81846,7.60968,0.506481,0.869163,-0.0412603
778,-34.8237,0.475853,-70.3471,-0.231678,-5.52533,8.08006,0.519264,0.783942,-0.0423256
779,-34.5528,0.82276,-70.6059,-0.0320524,-5.46675,8.40974,0.511808,0.892599,-0.0274119
780,-34.3061,1.16942,-70.8586,-0.0107964,-5.38374,8.682,0.519264,0.987408,-0.0242161
781,-33.891,1.84389,-71.3306,-0.226312,-5.35601,8.89697,0.541635,1.28462,-0.0210203
782,-33.5796,2.53805,-71.8177,-0.358819,-5.4226,8.9398,0.564005,1.6287,-0.0529783
783,-33.2098,3.41649,-72.448,-0.267113,-5.49079,8.90551,0.652422,1.78316,-0.0583046
784,-32.8819,4.13626,-72.9492,-0.805164,-5.47024,8.45558,0.708881,1.61272,-0.0551088
785,-32.4789,4.87886,-73.4669,-1.05137,-5.58774,7.91395,0.74297,1.26331,-0.0455214
786,-32.0964,5.40239,-73.8371,-1.10938,-5.47406,7.73065,0.78558,0.954384,-0.0625656
787,-31.6848,5.80672,-74.1356,-1.29777,-5.18079,7.99626,0.819669,0.781812,-0.0796099
788,-31.241,6.18493,-74.4209,-1.29322,-5.10507,8.37199,0.822865,0.870228,-0.0934583
789,-30.8882,6.53691,-74.6853,-1.07461,-5.14708,8.72786,0.842039,1.02043,-0.0966541
790,-30.3353,7.14691,-75.1184,-1.09338,-4.87755,8.98211,0.877193,1.14613,-0.0838709
791,-29.8024,7.77039,-75.5366,-1.81769,-4.40007,9.04189,0.923,1.24733,-0.0742835
792,-29.5536,8.0767,-75.74,-1.05162,-4.95933,8.76163,0.96561,1.30273,-0.0913278
793,-28.753,9.05018,-76.374,-1.39163,-4.6771,8.98916,1.08172,1.42843,-0.0945236
794,-28.1753,9.7486,-76.8176,-1.52343,-4.68885,8.95808,1.15629,1.45932,-0.0828057
795,-27.5567,10.4324,-77.2411,-1.80752,-4.56105,8.89371,1.23512,1.33468,-0.088132
796,-26.9702,10.9981,-77.5875,-2.02747,-4.41426,8.62568,1.28412,1.2239,-0.0998499
797,-26.2947,11.5855,-77.9496,-2.13753,-4.32617,8.77635,1.32141,1.13867,-0.100915
798,-25.5984,12.142,-78.2914,-2.06534,-4.32323,8.79179,1.35017,1.12696,-0.10198
799,-24.7413,12.8302,-78.6897,-2.06048,-3.87758,8.89121,1.37148,1.17596,-0.0689572
800,-24.0163,13.4067,-78.9999,-2.12226,-3.88149,8.98258,1.39598,1.11417,-0.0433909
801,-23.3438,13.8992,-79.2396,-2.57312,-3.9473,9.15988,1.41196,1.03002,-0.0146287
802,-22.5076,14.4695,-79.4917,-2.09329,-3.54779,9.1606,1.40663,0.993799,0.0162639
803,-21.7506,14.9917,-79.69,-2.41104,-3.48515,9.26291,1.38106,0.985277,0.040765
804,-20.9999,15.4914,-79.8646,-2.51997,-3.3757,9.16541,1.39065,0.900056,0.0546134
805,-20.2348,15.9628,-80.0085,-2.89119,-3.1318,8.97975,1.39065,0.846793,0.0556787
806,-19.4755,16.4518,-80.1578,-2.82317,-3.19413,9.01105,1.4013,0.904317,0.0535482
807,-18.6437,17.0051,-80.3285,-2.84966,-3.0498,8.67896,1.41622,0.889403,0.0343734
808,-17.8597,17.4796,-80.4648,-2.9738,-2.93379,8.79015,1.47055,0.778616,0.0386345
809,-17.0393,17.8765,-80.5645,-3.07265,-2.76299,9.00839,1.5057,0.631609,0.0546134
810,-16.1962,18.1997,-80.6324,-3.24549,-2.55021,9.29675,1.5057,0.546388,0.0514176
811,-15.3628,18.504,-80.6835,-3.06745,-2.25312,9.61221,1.44924,0.527213,0.0631356
812,-14.5469,18.7865,-80.7154,-3.11473,-2.01078,9.71253,1.37787,0.518691,0.0759187
813,-13.8253,19.0618,-80.7336,-3.27608,-1.64765,9.66475,1.3555,0.544258,0.0887019
814,-12.9471,19.4565,-80.7512,-3.10691,-1.8604,9.39094,1.39172,0.672089,0.123856
815,-12.2163,19.8108,-80.7564,-3.3037,-1.87178,9.35704,1.40663,0.700851,0.139835
816,-11.3064,20.2366,-80.7428,-3.33293,-1.8444,9.499,1.44178,0.634805,0.16327
817,-10.3801,20.6226,-80.7034,-3.40862,-1.71163,9.25444,1.46096,0.578346,0.178184
818,-10.3801,20.6226,-80.7034,-3.40862,-1.71163,9.25444,1.46096,0.578346,0.178184
819,-8.8081,21.2261,-80.6225,-3.53823,-1.47626,9.15091,1.53659,0.601782,0.16114
820,-7.71233,21.6505,-80.5632,-3.57892,-0.972288,9.46885,1.56322,0.59326,0.164336
821,-6.77657,21.9904,-80.5003,-3.75421,-0.709283,9.55824,1.56322,0.59326,0.156879
822,-5.84852,22.3634,-80.4354,-3.65132,-0.678662,9.63151,1.55683,0.693395,0.173923
823,-5.10399,22.6625,-80.3731,-3.81184,-0.604887,9.7247,1.54405,0.647588,0.18351
824,-3.90685,23.1501,-80.2626,-3.86567,-0.588255,9.66931,1.54298,0.659306,0.178184
825,-2.98745,23.5179,-80.1765,-3.93137,-0.478595,9.59846,1.53233,0.651849,0.159009
826,-2.0617,23.8862,-80.0864,-3.97592,-0.270877,9.39215,1.57175,0.651849,0.167531
827,-1.11018,24.2317,-79.9867,-4.13329,-0.058899,9.41567,1.59305,0.588999,0.167531
828,-0.145674,24.5435,-79.8797,-4.08662,-0.105701,9.39479,1.61862,0.518691,0.176054
829,0.741265,24.7632,-79.7786,-4.08687,0.050874,9.30536,1.66655,0.373815,0.180315
830,1.74365,24.9284,-79.6634,-4.35195,0.254791,9.14708,1.67295,0.242788,0.16327
831,2.74598,25.0572,-79.5499,-4.3849,0.439078,9.16159,1.6591,0.216156,0.176054
832,3.73592,25.1772,-79.4356,-4.42219,0.739907,9.12991,1.61436,0.199112,0.168597
833,4.32284,25.2473,-79.3646,-4.35811,0.778545,8.98077,1.60796,0.221482,0.176054
834,5.78737,25.4393,-79.1737,-4.37021,1.16093,9.13611,1.59625,0.257701,0.185641
835,6.76333,25.5856,-79.0297,-4.37155,1.298,9.28944,1.56003,0.301377,0.190967
836,7.83091,25.7576,-78.8557,-4.39306,1.59044,9.36263,1.54724,0.325878,0.205881
837,8.6084,25.9004,-78.7198,-4.22351,1.70201,9.17105,1.55364,0.397251,0.210142
838,9.80577,26.1772,-78.4938,-4.37379,1.87949,9.15797,1.59199,0.518691,0.214403
839,10.8377,26.4579,-78.2823,-4.26053,1.96736,8.99772,1.63992,0.584738,0.235708
840,11.8936,26.743,-78.0582,-4.42203,1.82083,8.90979,1.67614,0.538931,0.24423
841,12.9689,26.9761,-77.8316,-4.43317,1.94002,8.75858,1.71236,0.426013,0.248492
842,14.0468,27.1293,-77.6221,-4.53099,2.12845,8.74492,1.72834,0.25131,0.250622
843,15.2264,27.172,-77.4212,-4.52501,2.39903,8.6726,1.72621,0.0808676,0.257014
844,16.2779,27.1543,-77.2554,-4.58011,2.54746,8.73967,1.69106,0.0286696,0.257014
845,17.217,27.1295,-77.1068,-4.48945,2.7468,8.57512,1.68147,0.0531707,0.26234
846,18.3642,27.126,-76.9123,-4.50151,2.98034,8.42299,1.64951,0.120282,0.259144
847,19.2847,27.136,-76.7475,-4.61997,3.08219,8.43974,1.6101,0.103238,0.253818
848,20.3703,27.1351,-76.5515,-4.59034,3.19532,8.47286,1.55151,0.0936507,0.26234
849,21.3216,27.1216,-76.3786,-4.56886,3.38894,8.44145,1.49824,0.0510402,0.259144
850,22.3363,27.0405,-76.2102,-4.61018,3.56011,8.26201,1.46309,-0.0980968,0.272993
851,23.2372,26.9005,-76.0781,-4.54842,3.73528,8.0505,1.43007,-0.18971,0.288972
852,24.1172,26.7115,-75.9544,-4.38914,3.83641,8.15624,1.40876,-0.255756,0.308146
853,24.9688,26.4749,-75.8452,-4.17374,3.90179,8.15769,1.38319,-0.320737,0.339039
854,25.7936,26.2041,-75.7551,-5.18501,4.43112,7.80816,1.37361,-0.383588,0.293233
855,26.6308,25.933,-75.6704,-4.65948,3.76992,8.35124,1.36402,-0.347369,0.335843
856,27.4354,25.6836,-75.5759,-4.55919,4.20928,8.04339,1.28839,-0.307954,0.346496
857,28.2476,25.4159,-75.4647,-4.4905,4.26631,8.13904,1.16695,-0.315411,0.350757
858,28.9246,25.1453,-75.3807,-4.39644,4.25626,8.07979,1.11475,-0.382522,0.347561
859,29.5771,24.8447,-75.3208,-4.2192,4.36827,7.76667,1.08705,-0.436851,0.351822
860,30.1982,24.5209,-75.2768,-4.22801,4.38502,7.74516,1.04018,-0.489049,0.353953
861,30.8292,24.0992,-75.2695,-4.3973,4.53839,7.93151,0.96348,-0.648839,0.362475
862,31.3481,23.6447,-75.2947,-2.58623,5.08728,7.67755,0.913412,-0.680796,0.356083
863,31.8373,23.1738,-75.3694,-4.4925,5.06162,8.37354,0.974132,-0.789453,0.346496
864,32.3699,22.7086,-75.4413,-3.87175,5.02072,8.41264,0.995438,-0.698906,0.330517
865,32.9076,22.2888,-75.4933,-3.91717,5.0173,8.00896,0.92513,-0.658426,0.32306
866,33.4037,21.8551,-75.5523,-3.81643,4.91293,7.90178,0.882519,-0.739386,0.342235
867,33.9218,21.3154,-75.6594,-3.62913,4.91583,7.5732,0.918738,-0.868283,0.342235
868,34.4175,20.7931,-75.7896,-3.75923,5.11642,7.5256,0.973067,-0.885327,0.344365
869,34.9216,20.3013,-75.9138,-3.76361,5.21496,7.4539,0.935783,-0.810759,0.339039
870,35.2126,20.0076,-75.9903,-3.30355,5.66371,7.52774,0.888911,-0.873609,0.34117
871,35.8825,19.2697,-76.1845,-3.53983,5.59752,7.78757,0.909151,-0.890653,0.362475
872,36.2157,18.901,-76.2792,-3.6293,5.547,7.94055,0.924065,-0.892784,0.376323
873,36.7221,18.3025,-76.4469,-3.53918,5.69174,7.80822,0.876128,-0.97907,0.385911
874,37.2661,17.5312,-76.6796,-3.42569,5.56918,7.63548,0.820734,-1.06962,0.416803
875,37.6706,16.9141,-76.8683,-3.0191,5.63331,7.69255,0.819669,-1.04831,0.425325
876,38.0762,16.3067,-77.0504,-2.93734,5.74616,7.78846,0.827126,-0.989723,0.40189
877,38.4921,15.7415,-77.2129,-2.89032,5.71958,7.71879,0.82606,-0.925807,0.391237
878,38.9442,15.1565,-77.3803,-2.83795,5.86224,7.53616,0.794103,-0.869348,0.388041
879,39.302,14.701,-77.5125,-2.69285,5.98037,7.60776,0.7451,-0.83739,0.378454
880,39.6962,14.1428,-77.6709,-2.52735,5.92194,7.65783,0.688641,-0.845912,0.374193
881,40.0267,13.6367,-77.8186,-2.39332,6.02753,7.76572,0.656683,-0.829933,0.384845
882,40.2738,13.2261,-77.9332,-1.98274,6.08849,7.71939,0.604486,-0.820346,0.376323
883,40.6389,12.6125,-78.0882,-2.05037,6.28055,7.84496,0.513938,-0.657361,0.368866
884,40.886,12.2154,-78.1568,-2.25897,6.53536,7.65918,0.443631,-0.555095,0.355018
885,41.1154,11.8328,-78.201,-1.94744,6.60538,7.55977,0.405281,-0.525268,0.379519
886,41.3318,11.4649,-78.2346,-1.88499,6.43895,7.42359,0.382911,-0.501832,0.366736
887,41.5327,11.1153,-78.2655,-1.94858,6.39384,7.4331,0.365866,-0.498636,0.372062
888,41.7212,10.7395,-78.3191,-1.77979,6.49178,7.40819,0.36267,-0.591314,0.366736
889,41.9118,10.2559,-78.4341,-0.347167,6.59604,7.4673,0.349887,-0.681862,0.339039
890,42.0515,9.91649,-78.5755,-2.26121,6.42802,7.09104,0.349887,-0.79478,0.30282
891,42.2373,9.36782,-78.7759,-1.97022,6.14797,7.40067,0.337104,-0.840586,0.336908
892,42.3545,8.90465,-78.9544,-1.39846,6.3173,7.45286,0.282776,-0.965222,0.364605
893,42.4548,8.30007,-79.1995,-1.67235,6.60077,7.39499,0.182641,-0.929003,0.358214
894,42.4904,7.81986,-79.3648,-1.41348,6.50618,7.51069,0.0654618,-0.697841,0.359279
895,42.4696,7.45134,-79.4206,-1.28968,6.62198,7.48103,-0.0645005,-0.424068,0.367801
896,42.3923,7.17099,-79.3963,-1.30776,6.59204,7.42846,-0.169962,-0.257886,0.360344
897,42.265,6.9522,-79.3134,-1.29132,6.63842,7.4703,-0.267966,-0.177992,0.373127
898,42.0576,6.68857,-79.2164,-1.02281,6.3516,7.5119,-0.370231,-0.271735,0.40402
899,41.8306,6.39125,-79.1737,-1.19808,6.53032,7.42662,-0.40645,-0.415546,0.410412
900,41.616,6.07135,-79.1653,-0.999364,6.56153,7.47152,-0.414972,-0.464548,0.427456
901,41.3493,5.66307,-79.1694,-0.788804,6.41179,7.36081,-0.412842,-0.511419,0.414673
902,41.0911,5.24879,-79.1876,-0.817787,6.28704,7.13545,-0.414972,-0.496506,0.409346
903,40.8481,4.88592,-79.1995,-0.769943,6.15674,7.11211,-0.432017,-0.465613,0.396563
904,40.6028,4.55999,-79.1739,-0.704399,6.34732,7.35383,-0.4448,-0.326063,0.40189
905,40.3465,4.3046,-79.0878,-0.876827,6.61631,7.64805,-0.481019,-0.19184,0.419999
906,40.0844,4.08571,-78.9793,-0.725453,6.40547,7.77688,-0.532152,-0.204623,0.446631
907,39.7373,3.76167,-78.8635,-0.379416,6.602,7.87921,-0.557718,-0.301562,0.471132
908,39.4283,3.4244,-78.7569,-0.520978,6.48723,7.83297,-0.530021,-0.344173,0.532917
909,39.1529,3.05947,-78.6537,-0.812855,6.48888,7.6626,-0.516173,-0.398501,0.555288
910,38.8679,2.69341,-78.5479,-0.738701,6.07944,7.75099,-0.488476,-0.402762,0.558483
911,38.5849,2.32061,-78.445,-0.521451,6.05513,7.5614,-0.50765,-0.410219,0.5457
912,38.3496,2.0266,-78.357,-0.675474,6.03253,7.65196,-0.532152,-0.401697,0.556353
913,37.9426,1.54696,-78.2063,-0.564331,5.99896,7.79714,-0.571566,-0.435786,0.588311
914,37.5985,1.14934,-78.0817,-0.398554,6.09163,8.07493,-0.613112,-0.428329,0.621334
915,37.2265,0.744189,-77.929,0.0664155,6.3018,8.27015,-0.681289,-0.401697,0.671402
916,37.0665,0.572239,-77.8574,-0.401631,6.05398,8.32845,-0.714312,-0.376131,0.732122
917,36.5201,0.070631,-77.5948,0.0764296,5.82493,8.46577,-0.814447,-0.385718,0.758753
918,35.8156,-0.593803,-77.2662,0.187063,5.9843,8.19372,-0.913516,-0.425133,0.861019
919,35.2369,-1.14223,-76.975,-0.475503,6.02617,8.22946,-0.936952,-0.45283,0.901499
920,34.6962,-1.63666,-76.71,0.206429,5.54791,7.92006,-0.941213,-0.449634,0.876998
921,34.0975,-2.18373,-76.4139,0.371489,5.35789,7.82048,-0.942278,-0.446438,0.880193
922,33.5494,-2.68037,-76.1433,0.468744,5.31935,8.27757,-0.933756,-0.4752,0.874867
923,32.9754,-3.20091,-75.88,0.519586,5.35669,8.74669,-0.96891,-0.538051,0.886585
924,32.431,-3.7051,-75.6527,0.860869,5.33557,9.17732,-1.0275,-0.603032,0.898303
925,31.7122,-4.35283,-75.3681,0.822675,5.29696,9.17025,-1.10633,-0.647773,0.92813
926,31.04,-4.96126,-75.1087,1.2005,5.36666,8.74012,-1.1564,-0.642447,0.952631
927,30.479,-5.44469,-74.8807,1.15836,5.03263,8.6964,-1.19368,-0.616881,0.962219
928,29.5283,-6.20841,-74.4799,1.36448,4.83696,8.70865,-1.22244,-0.572139,0.976067
929,28.7758,-6.755,-74.1305,1.53426,4.6368,8.76845,-1.23416,-0.466678,0.98672
930,28.0887,-7.2039,-73.785,1.33303,4.61358,8.92485,-1.24694,-0.413415,0.990981
931,27.2278,-7.70893,-73.343,1.22121,4.44619,9.02103,-1.27358,-0.402762,0.969676
932,26.6655,-8.02906,-73.0657,1.36896,4.29825,9.27726,-1.28636,-0.39424,0.959023
933,25.5976,-8.59571,-72.5526,1.76626,4.30129,9.28141,-1.33643,-0.316476,0.935587
934,24.7472,-9.00549,-72.1448,1.8172,4.13247,9.31392,-1.36093,-0.324998,0.929195
935,23.788,-9.43483,-71.6952,1.86935,3.86942,9.31489,-1.40247,-0.329259,0.895107
936,23.078,-9.75134,-71.3804,1.90323,3.7439,9.17393,-1.41952,-0.359087,0.883389
937,22.1104,-10.1781,-70.9584,1.9078,3.57028,9.04748,-1.39928,-0.348434,0.854627
938,21.175,-10.5733,-70.5352,1.91808,3.4848,9.02132,-1.33217,-0.305823,0.831191
939,20.3581,-10.908,-70.1515,1.88763,3.29242,8.57432,-1.29701,-0.29304,0.82693
940,19.5535,-11.2515,-69.7701,1.98748,3.29442,8.90843,-1.26079,-0.374,0.820539
941,18.6854,-11.6549,-69.3549,2.09633,3.07994,9.28609,-1.22031,-0.39211,0.815212
942,17.9865,-11.9712,-69.0073,2.14937,2.99579,9.41167,-1.18622,-0.350565,0.808821
943,17.2281,-12.2837,-68.6174,2.17165,2.81211,9.3538,-1.16279,-0.295171,0.793907
944,16.4035,-12.6018,-68.1859,2.4063,2.58088,9.38899,-1.14042,-0.258952,0.768341
945,15.729,-12.8486,-67.8277,2.3209,2.44837,9.26215,-1.14361,-0.267474,0.78432
946,14.8309,-13.1869,-67.3468,2.46554,2.31742,9.42249,-1.11272,-0.29304,0.783254
947,14.0931,-13.4703,-66.9414,2.55571,2.08556,9.45947,-1.09568,-0.280257,0.783254
948,13.4207,-13.7207,-66.5681,2.44693,1.91544,9.69697,-1.11805,-0.296236,0.80669
949,12.5841,-14.0153,-66.1028,2.36611,1.92952,9.61108,-1.1255,-0.296236,0.793907
950,11.832,-14.2668,-65.6812,2.43944,2.03634,9.54211,-1.11166,-0.278127,0.788581
951,11.0873,-14.5174,-65.2621,2.66378,1.94437,9.71806,-1.13509,-0.294105,0.792842
952,10.3146,-14.7817,-64.8296,2.82612,1.86254,10.0689,-1.17238,-0.320737,0.818408
953,9.43584,-15.0791,-64.3364,2.98341,1.85761,10.0125,-1.21712,-0.327129,0.833322
954,8.62262,-15.3403,-63.8625,3.36285,1.5082,10.1954,-1.19368,-0.239777,0.873802
955,7.8101,-15.556,-63.3515,3.35618,1.06167,9.6302,-1.16598,-0.177992,0.929195
956,6.9845,-15.7409,-62.8047,2.64074,0.646214,9.35133,-1.13296,-0.177992,0.94624
957,6.18782,-15.8945,-62.2663,2.76244,0.716784,9.31048,-1.07224,-0.135381,0.90789
958,5.73124,-15.9749,-61.9524,2.69304,0.717938,9.51255,-1.04774,-0.135381,0.88552
959,4.75154,-16.1302,-61.2865,2.56112,0.486273,9.54324,-1.02963,-0.13112,0.855692
960,3.94709,-16.219,-60.7403,2.68932,0.508938,9.59076,-1.01259,-0.0235283,0.820539
961,3.1461,-16.2263,-60.2022,2.74261,0.561494,9.92402,-1.04667,0.0755412,0.814147
962,2.40075,-16.1747,-59.7172,2.76615,0.387719,10.0293,-1.0765,0.149044,0.801364
963,1.65155,-16.0738,-59.2467,2.66775,0.147481,9.77859,-1.05413,0.218287,0.759818
964,0.936138,-15.9349,-58.806,2.56344,0.0887621,9.55104,-0.995542,0.277941,0.707621
965,0.262243,-15.7704,-58.3993,2.50429,0.0393425,9.33751,-0.974236,0.276876,0.658618
966,-0.399878,-15.6254,-58.0147,2.34566,-0.0563273,9.53995,-0.963584,0.178872,0.622399
967,-1.03153,-15.5348,-57.6553,2.42153,-0.215744,9.68461,-0.894341,0.0851286,0.573397
968,-1.6795,-15.4948,-57.2923,2.5703,-0.381948,9.6398,-0.836817,0.018017,0.524395
969,-2.23085,-15.4774,-56.9895,2.53829,-0.42323,9.43143,-0.782489,0.0276043,0.490307
970,-2.74746,-15.4202,-56.7101,2.5059,-0.467701,9.77952,-0.760118,0.0925855,0.473262
971,-3.25869,-15.3198,-56.4381,2.55237,-0.489677,9.86034,-0.791011,0.177807,0.46474
972,-3.80384,-15.1927,-56.1622,2.55237,-0.556051,9.72751,-0.868775,0.194851,0.488176
973,-4.45847,-15.0471,-55.841,2.37409,-0.810418,9.55739,-0.931626,0.181002,0.515873
974,-5.0779,-14.904,-55.5424,2.41085,-0.872542,9.7341,-0.953996,0.19059,0.515873
975,-5.64692,-14.7695,-55.2785,2.46317,-0.942526,9.60966,-0.981693,0.225744,0.522264
976,-6.33803,-14.5644,-54.9627,2.38866,-1.02149,9.57372,-0.945474,0.31416,0.499894
977,-6.81745,-14.3825,-54.7527,2.45601,-1.10809,9.72811,-0.920973,0.351445,0.479654
978,-7.50788,-14.0872,-54.4499,2.40074,-1.333,10.0316,-0.878362,0.381272,0.46261
979,-8.06044,-13.8242,-54.2156,2.37822,-1.51469,9.88729,-0.831491,0.415361,0.449827
980,-8.63374,-13.4714,-53.9807,2.37528,-1.5172,9.70967,-0.78888,0.570889,0.428521
981,-9.14725,-13.0709,-53.7935,2.32221,-1.46991,9.05271,-0.853861,0.713635,0.429586
982,-9.71595,-12.6088,-53.6117,2.02233,-1.40011,8.75245,-0.974236,0.746658,0.445565
983,-10.3203,-12.1765,-53.4263,1.86444,-1.66686,9.35598,-0.997672,0.6135,0.434913
984,-10.9274,-11.7973,-53.2502,2.16297,-1.87316,9.73315,-0.977432,0.597521,0.393367
985,-11.51,-11.4142,-53.0982,2.22768,-1.90982,9.73751,-0.944409,0.65611,0.377389
986,-12.1201,-10.9442,-52.9641,2.02661,-2.14535,9.8959,-0.907125,0.749854,0.346496
987,-12.6516,-10.4586,-52.8788,2.0177,-2.39058,10.3092,-0.876232,0.851054,0.301755
988,-13.1497,-9.91082,-52.8386,1.83263,-2.65751,10.469,-0.808055,0.988473,0.253818
989,-13.6031,-9.27177,-52.8585,1.63223,-2.63655,9.56534,-0.76651,1.19194,0.194163
990,-14.1304,-8.47044,-52.9333,1.18033,-2.43312,8.68251,-0.885819,1.26757,0.179249
991,-14.6106,-7.8214,-53.0093,0.741561,-2.65982,8.68442,-0.94867,1.17596,0.146226
992,-15.1534,-7.15892,-53.1154,0.63294,-2.6826,9.17501,-0.933756,1.07369,0.0588745
993,-15.6508,-6.55047,-53.2707,0.812088,-2.67807,9.55528,-0.859188,1.06091,-0.0252814
994,-16.1034,-5.95729,-53.4725,0.953283,-2.69744,9.89596,-0.801663,1.07582,-0.0806751
995,-16.5732,-5.30552,-53.7298,0.962126,-2.92491,9.95755,-0.763314,1.16744,-0.12222
996,-16.9382,-4.71335,-53.9857,0.905194,-3.33877,10.3122,-0.714312,1.31764,-0.153113
997,-17.3477,-3.88035,-54.3621,0.61616,-3.67554,10.5996,-0.614177,1.52856,-0.202115
998,-17.723,-2.90549,-54.8163,0.480776,-3.41554,8.7707,-0.620569,1.82257,-0.219159
999,-18.1475,-1.89209,-55.2725,0.000153389,-3.14812,7.97211,-0.785684,1.9536,-0.205311
